id,identifiant,name,source,famille
item_conquest_purple_concrete_vertical_quarter,conquest:purple_concrete_vertical_quarter,Purple Concrete Vertical Quarter,Conquest Reforged,
item_conquest_purple_concrete_vertical_slab,conquest:purple_concrete_vertical_slab,Purple Concrete Vertical Slab,Conquest Reforged,
item_conquest_purple_concrete_wall,conquest:purple_concrete_wall,Purple Concrete Wall,Conquest Reforged,
item_conquest_purple_curtain,conquest:purple_curtain,Purple Curtain,Conquest Reforged,4_cloth
item_conquest_purple_curtain_vine,conquest:purple_curtain_vine,Purple Curtain Vine,Conquest Reforged,4_cloth
item_conquest_purple_curtain_vine_vine,conquest:purple_curtain_vine_vine,Purple Curtain Vine Vine,Conquest Reforged,
item_conquest_purple_moor_grass,conquest:purple_moor_grass,Purple Moor Grass,Conquest Reforged,3_plants
item_conquest_purple_painted_plank_balustrade,conquest:purple_painted_plank_balustrade,Purple Painted Plank Balustrade,Conquest Reforged,7_wood
item_conquest_purple_painted_plank_boards,conquest:purple_painted_plank_boards,Purple Painted Plank Boards,Conquest Reforged,7_wood
item_conquest_purple_painted_plank_capital,conquest:purple_painted_plank_capital,Purple Painted Plank Capital,Conquest Reforged,7_wood
item_conquest_purple_painted_plank_corner_slab,conquest:purple_painted_plank_corner_slab,Purple Painted Plank Corner Slab,Conquest Reforged,7_wood
item_conquest_purple_painted_plank_door,conquest:purple_painted_plank_door,Purple Painted Plank Door,Conquest Reforged,7_wood
item_conquest_purple_painted_plank_eighth_slab,conquest:purple_painted_plank_eighth_slab,Purple Painted Plank Eighth Slab,Conquest Reforged,7_wood
item_conquest_purple_painted_plank_fence,conquest:purple_painted_plank_fence,Purple Painted Plank Fence,Conquest Reforged,7_wood
item_conquest_purple_painted_plank_pillar,conquest:purple_painted_plank_pillar,Purple Painted Plank Pillar,Conquest Reforged,7_wood
item_conquest_purple_painted_plank_quarter_slab,conquest:purple_painted_plank_quarter_slab,Purple Painted Plank Quarter Slab,Conquest Reforged,7_wood
item_conquest_purple_painted_plank_slab,conquest:purple_painted_plank_slab,Purple Painted Plank Slab,Conquest Reforged,7_wood
item_conquest_purple_painted_plank_small_window,conquest:purple_painted_plank_small_window,Purple Painted Plank Small Window,Conquest Reforged,7_wood
item_conquest_purple_painted_plank_small_window_half,conquest:purple_painted_plank_small_window_half,Purple Painted Plank Small Window Half,Conquest Reforged,7_wood
item_conquest_purple_painted_plank_sphere,conquest:purple_painted_plank_sphere,Purple Painted Plank Sphere,Conquest Reforged,7_wood
item_conquest_purple_painted_plank_stairs,conquest:purple_painted_plank_stairs,Purple Painted Plank Stairs,Conquest Reforged,7_wood
item_conquest_purple_painted_plank_vertical_corner,conquest:purple_painted_plank_vertical_corner,Purple Painted Plank Vertical Corner,Conquest Reforged,7_wood
item_conquest_purple_painted_plank_vertical_corner_slab,conquest:purple_painted_plank_vertical_corner_slab,Purple Painted Plank Vertical Corner Slab,Conquest Reforged,7_wood
item_conquest_purple_painted_plank_vertical_quarter,conquest:purple_painted_plank_vertical_quarter,Purple Painted Plank Vertical Quarter,Conquest Reforged,7_wood
item_conquest_purple_painted_plank_vertical_slab,conquest:purple_painted_plank_vertical_slab,Purple Painted Plank Vertical Slab,Conquest Reforged,7_wood
item_conquest_purple_painted_plank_wall,conquest:purple_painted_plank_wall,Purple Painted Plank Wall,Conquest Reforged,7_wood
item_conquest_purple_painted_planks,conquest:purple_painted_planks,Purple Painted Planks,Conquest Reforged,7_wood
item_conquest_purple_plaster,conquest:purple_plaster,Purple Plaster,Conquest Reforged,3_plaster
item_conquest_purple_plaster_arrowslit,conquest:purple_plaster_arrowslit,Purple Plaster Arrowslit,Conquest Reforged,3_plaster
item_conquest_purple_plaster_balustrade,conquest:purple_plaster_balustrade,Purple Plaster Balustrade,Conquest Reforged,3_plaster
item_conquest_purple_plaster_capital,conquest:purple_plaster_capital,Purple Plaster Capital,Conquest Reforged,3_plaster
item_conquest_purple_plaster_corner_slab,conquest:purple_plaster_corner_slab,Purple Plaster Corner Slab,Conquest Reforged,3_plaster
item_conquest_purple_plaster_eighth_slab,conquest:purple_plaster_eighth_slab,Purple Plaster Eighth Slab,Conquest Reforged,3_plaster
item_conquest_purple_plaster_gothic_arch,conquest:purple_plaster_gothic_arch,Purple Plaster Gothic Arch,Conquest Reforged,3_plaster
item_conquest_purple_plaster_pillar,conquest:purple_plaster_pillar,Purple Plaster Pillar,Conquest Reforged,3_plaster
item_conquest_purple_plaster_quarter_slab,conquest:purple_plaster_quarter_slab,Purple Plaster Quarter Slab,Conquest Reforged,3_plaster
item_conquest_purple_plaster_round_arch,conquest:purple_plaster_round_arch,Purple Plaster Round Arch,Conquest Reforged,3_plaster
item_conquest_purple_plaster_segmental_arch,conquest:purple_plaster_segmental_arch,Purple Plaster Segmental Arch,Conquest Reforged,3_plaster
item_conquest_purple_plaster_slab,conquest:purple_plaster_slab,Purple Plaster Slab,Conquest Reforged,3_plaster
item_conquest_purple_plaster_small_arch,conquest:purple_plaster_small_arch,Purple Plaster Small Arch,Conquest Reforged,3_plaster
item_conquest_purple_plaster_small_arch_half,conquest:purple_plaster_small_arch_half,Purple Plaster Small Arch Half,Conquest Reforged,3_plaster
item_conquest_purple_plaster_small_window,conquest:purple_plaster_small_window,Purple Plaster Small Window,Conquest Reforged,3_plaster
item_conquest_purple_plaster_small_window_half,conquest:purple_plaster_small_window_half,Purple Plaster Small Window Half,Conquest Reforged,3_plaster
item_conquest_purple_plaster_sphere,conquest:purple_plaster_sphere,Purple Plaster Sphere,Conquest Reforged,3_plaster
item_conquest_purple_plaster_stairs,conquest:purple_plaster_stairs,Purple Plaster Stairs,Conquest Reforged,3_plaster
item_conquest_purple_plaster_two_meter_arch,conquest:purple_plaster_two_meter_arch,Purple Plaster Two Meter Arch,Conquest Reforged,3_plaster
item_conquest_purple_plaster_two_meter_arch_half,conquest:purple_plaster_two_meter_arch_half,Purple Plaster Two Meter Arch Half,Conquest Reforged,3_plaster
item_conquest_purple_plaster_vertical_corner,conquest:purple_plaster_vertical_corner,Purple Plaster Vertical Corner,Conquest Reforged,3_plaster
item_conquest_purple_plaster_vertical_corner_slab,conquest:purple_plaster_vertical_corner_slab,Purple Plaster Vertical Corner Slab,Conquest Reforged,3_plaster
item_conquest_purple_plaster_vertical_quarter,conquest:purple_plaster_vertical_quarter,Purple Plaster Vertical Quarter,Conquest Reforged,3_plaster
item_conquest_purple_plaster_vertical_slab,conquest:purple_plaster_vertical_slab,Purple Plaster Vertical Slab,Conquest Reforged,3_plaster
item_conquest_purple_plaster_wall,conquest:purple_plaster_wall,Purple Plaster Wall,Conquest Reforged,3_plaster
item_conquest_purple_sand,conquest:purple_sand,Purple Sand,Conquest Reforged,3_sand_clay
item_conquest_purple_sand_corner_slab,conquest:purple_sand_corner_slab,Purple Sand Corner Slab,Conquest Reforged,3_sand_clay
item_conquest_purple_sand_eighth_slab,conquest:purple_sand_eighth_slab,Purple Sand Eighth Slab,Conquest Reforged,3_sand_clay
item_conquest_purple_sand_layer,conquest:purple_sand_layer,Purple Sand Layer,Conquest Reforged,3_sand_clay
item_conquest_purple_sand_quarter_slab,conquest:purple_sand_quarter_slab,Purple Sand Quarter Slab,Conquest Reforged,3_sand_clay
item_conquest_purple_sand_stairs,conquest:purple_sand_stairs,Purple Sand Stairs,Conquest Reforged,3_sand_clay
item_conquest_purple_sand_vertical_corner,conquest:purple_sand_vertical_corner,Purple Sand Vertical Corner,Conquest Reforged,3_sand_clay
item_conquest_purple_sand_vertical_corner_slab,conquest:purple_sand_vertical_corner_slab,Purple Sand Vertical Corner Slab,Conquest Reforged,3_sand_clay
item_conquest_purple_sand_vertical_quarter,conquest:purple_sand_vertical_quarter,Purple Sand Vertical Quarter,Conquest Reforged,3_sand_clay
item_conquest_purple_sand_vertical_slab,conquest:purple_sand_vertical_slab,Purple Sand Vertical Slab,Conquest Reforged,3_sand_clay
item_conquest_purple_silk,conquest:purple_silk,Purple Silk,Conquest Reforged,4_cloth
item_conquest_purple_silk_corner_slab,conquest:purple_silk_corner_slab,Purple Silk Corner Slab,Conquest Reforged,4_cloth
item_conquest_purple_silk_cover,conquest:purple_silk_cover,Purple Silk Cover,Conquest Reforged,4_cloth
item_conquest_purple_silk_eighth_slab,conquest:purple_silk_eighth_slab,Purple Silk Eighth Slab,Conquest Reforged,4_cloth
item_conquest_purple_silk_quarter_slab,conquest:purple_silk_quarter_slab,Purple Silk Quarter Slab,Conquest Reforged,4_cloth
item_conquest_purple_silk_slab,conquest:purple_silk_slab,Purple Silk Slab,Conquest Reforged,4_cloth
item_conquest_purple_silk_stairs,conquest:purple_silk_stairs,Purple Silk Stairs,Conquest Reforged,4_cloth
item_conquest_purple_silk_vertical_corner,conquest:purple_silk_vertical_corner,Purple Silk Vertical Corner,Conquest Reforged,4_cloth
item_conquest_purple_silk_vertical_corner_slab,conquest:purple_silk_vertical_corner_slab,Purple Silk Vertical Corner Slab,Conquest Reforged,4_cloth
item_conquest_purple_silk_vertical_quarter,conquest:purple_silk_vertical_quarter,Purple Silk Vertical Quarter,Conquest Reforged,4_cloth
item_conquest_purple_silk_vertical_slab,conquest:purple_silk_vertical_slab,Purple Silk Vertical Slab,Conquest Reforged,4_cloth
item_conquest_purple_stained_glass_pane,conquest:purple_stained_glass_pane,Purple Stained Glass Pane,Conquest Reforged,
item_conquest_purple_stained_glass_slab,conquest:purple_stained_glass_slab,Purple Stained Glass Slab,Conquest Reforged,
item_conquest_purple_stained_glass_stairs,conquest:purple_stained_glass_stairs,Purple Stained Glass Stairs,Conquest Reforged,
item_conquest_purple_stained_glass_vertical_corner,conquest:purple_stained_glass_vertical_corner,Purple Stained Glass Vertical Corner,Conquest Reforged,
item_conquest_purple_stained_glass_vertical_quarter,conquest:purple_stained_glass_vertical_quarter,Purple Stained Glass Vertical Quarter,Conquest Reforged,
item_conquest_purple_stained_glass_vertical_slab,conquest:purple_stained_glass_vertical_slab,Purple Stained Glass Vertical Slab,Conquest Reforged,
item_conquest_purple_stucco,conquest:purple_stucco,Purple Stucco,Conquest Reforged,3_plaster
item_conquest_purple_stucco_arrowslit,conquest:purple_stucco_arrowslit,Purple Stucco Arrowslit,Conquest Reforged,3_plaster
item_conquest_purple_stucco_balustrade,conquest:purple_stucco_balustrade,Purple Stucco Balustrade,Conquest Reforged,3_plaster
item_conquest_purple_stucco_capital,conquest:purple_stucco_capital,Purple Stucco Capital,Conquest Reforged,3_plaster
item_conquest_purple_stucco_corner_slab,conquest:purple_stucco_corner_slab,Purple Stucco Corner Slab,Conquest Reforged,3_plaster
item_conquest_purple_stucco_eighth_slab,conquest:purple_stucco_eighth_slab,Purple Stucco Eighth Slab,Conquest Reforged,3_plaster
item_conquest_purple_stucco_pillar,conquest:purple_stucco_pillar,Purple Stucco Pillar,Conquest Reforged,3_plaster
item_conquest_purple_stucco_quarter_slab,conquest:purple_stucco_quarter_slab,Purple Stucco Quarter Slab,Conquest Reforged,3_plaster
item_conquest_purple_stucco_slab,conquest:purple_stucco_slab,Purple Stucco Slab,Conquest Reforged,3_plaster
item_conquest_purple_stucco_small_arch,conquest:purple_stucco_small_arch,Purple Stucco Small Arch,Conquest Reforged,3_plaster
item_conquest_purple_stucco_small_arch_half,conquest:purple_stucco_small_arch_half,Purple Stucco Small Arch Half,Conquest Reforged,3_plaster
item_conquest_purple_stucco_small_window,conquest:purple_stucco_small_window,Purple Stucco Small Window,Conquest Reforged,3_plaster
item_conquest_purple_stucco_small_window_half,conquest:purple_stucco_small_window_half,Purple Stucco Small Window Half,Conquest Reforged,3_plaster
item_conquest_purple_stucco_sphere,conquest:purple_stucco_sphere,Purple Stucco Sphere,Conquest Reforged,3_plaster
item_conquest_purple_stucco_stairs,conquest:purple_stucco_stairs,Purple Stucco Stairs,Conquest Reforged,3_plaster
item_conquest_purple_stucco_two_meter_arch,conquest:purple_stucco_two_meter_arch,Purple Stucco Two Meter Arch,Conquest Reforged,3_plaster
item_conquest_purple_stucco_two_meter_arch_half,conquest:purple_stucco_two_meter_arch_half,Purple Stucco Two Meter Arch Half,Conquest Reforged,3_plaster
item_conquest_purple_stucco_vertical_corner,conquest:purple_stucco_vertical_corner,Purple Stucco Vertical Corner,Conquest Reforged,3_plaster
item_conquest_purple_stucco_vertical_corner_slab,conquest:purple_stucco_vertical_corner_slab,Purple Stucco Vertical Corner Slab,Conquest Reforged,3_plaster
item_conquest_purple_stucco_vertical_quarter,conquest:purple_stucco_vertical_quarter,Purple Stucco Vertical Quarter,Conquest Reforged,3_plaster
item_conquest_purple_stucco_vertical_slab,conquest:purple_stucco_vertical_slab,Purple Stucco Vertical Slab,Conquest Reforged,3_plaster
item_conquest_purple_stucco_wall,conquest:purple_stucco_wall,Purple Stucco Wall,Conquest Reforged,3_plaster
item_conquest_purple_wolfs_bane,conquest:purple_wolfs_bane,Purple Wolfs Bane,Conquest Reforged,3_plants
item_conquest_purple_wool_corner_slab,conquest:purple_wool_corner_slab,Purple Wool Corner Slab,Conquest Reforged,
item_conquest_purple_wool_eighth_slab,conquest:purple_wool_eighth_slab,Purple Wool Eighth Slab,Conquest Reforged,
item_conquest_purple_wool_quarter_slab,conquest:purple_wool_quarter_slab,Purple Wool Quarter Slab,Conquest Reforged,
item_conquest_purple_wool_slab,conquest:purple_wool_slab,Purple Wool Slab,Conquest Reforged,
item_conquest_purple_wool_stairs,conquest:purple_wool_stairs,Purple Wool Stairs,Conquest Reforged,
item_conquest_purple_wool_vertical_corner,conquest:purple_wool_vertical_corner,Purple Wool Vertical Corner,Conquest Reforged,
item_conquest_purple_wool_vertical_corner_slab,conquest:purple_wool_vertical_corner_slab,Purple Wool Vertical Corner Slab,Conquest Reforged,
item_conquest_purple_wool_vertical_quarter,conquest:purple_wool_vertical_quarter,Purple Wool Vertical Quarter,Conquest Reforged,
item_conquest_purple_wool_vertical_slab,conquest:purple_wool_vertical_slab,Purple Wool Vertical Slab,Conquest Reforged,
item_conquest_push_broom,conquest:push_broom,Push Broom,Conquest Reforged,3_utility
item_conquest_quarter_dead_black_poplar_leaves,conquest:quarter_dead_black_poplar_leaves,Quarter Dead Black Poplar Leaves,Conquest Reforged,2_leaves
item_conquest_quarter_dead_black_poplar_leaves_stump,conquest:quarter_dead_black_poplar_leaves_stump,Quarter Dead Black Poplar Leaves Stump,Conquest Reforged,2_leaves
item_conquest_quarter_dead_cypress_leaves,conquest:quarter_dead_cypress_leaves,Quarter Dead Cypress Leaves,Conquest Reforged,2_leaves
item_conquest_quarter_dead_cypress_leaves_stump,conquest:quarter_dead_cypress_leaves_stump,Quarter Dead Cypress Leaves Stump,Conquest Reforged,2_leaves
item_conquest_quarter_dead_light_cypress_leaves,conquest:quarter_dead_light_cypress_leaves,Quarter Dead Light Cypress Leaves,Conquest Reforged,2_leaves
item_conquest_quarter_dead_light_cypress_leaves_stump,conquest:quarter_dead_light_cypress_leaves_stump,Quarter Dead Light Cypress Leaves Stump,Conquest Reforged,2_leaves
item_conquest_quern,conquest:quern,Quern,Conquest Reforged,1_stone
item_conquest_quill_and_parchment,conquest:quill_and_parchment,Quill And Parchment,Conquest Reforged,3_utility
item_conquest_rack_of_axes,conquest:rack_of_axes,Rack Of Axes,Conquest Reforged,1_weapons
item_conquest_rack_of_brooms_pitchforks_and_shovels,conquest:rack_of_brooms_pitchforks_and_shovels,Rack Of Brooms Pitchforks And Shovels,Conquest Reforged,3_utility
item_conquest_rack_of_crossbows,conquest:rack_of_crossbows,Rack Of Crossbows,Conquest Reforged,1_weapons
item_conquest_rack_of_daggers,conquest:rack_of_daggers,Rack Of Daggers,Conquest Reforged,1_weapons
item_conquest_rack_of_halberds,conquest:rack_of_halberds,Rack Of Halberds,Conquest Reforged,1_weapons
item_conquest_rack_of_maces,conquest:rack_of_maces,Rack Of Maces,Conquest Reforged,1_weapons
item_conquest_rack_of_military_flails,conquest:rack_of_military_flails,Rack Of Military Flails,Conquest Reforged,1_weapons
item_conquest_rack_of_muskets,conquest:rack_of_muskets,Rack Of Muskets,Conquest Reforged,1_weapons
item_conquest_rack_of_pistols,conquest:rack_of_pistols,Rack Of Pistols,Conquest Reforged,1_weapons
item_conquest_rack_of_pitchforks_scythes_and_flails,conquest:rack_of_pitchforks_scythes_and_flails,Rack Of Pitchforks Scythes And Flails,Conquest Reforged,3_utility
item_conquest_rack_of_sickles_and_hatchets,conquest:rack_of_sickles_and_hatchets,Rack Of Sickles And Hatchets,Conquest Reforged,3_utility
item_conquest_rack_of_swords,conquest:rack_of_swords,Rack Of Swords,Conquest Reforged,1_weapons
item_conquest_rack_of_tongs_and_hammers,conquest:rack_of_tongs_and_hammers,Rack Of Tongs And Hammers,Conquest Reforged,3_utility
item_conquest_rack_of_war_hammers,conquest:rack_of_war_hammers,Rack Of War Hammers,Conquest Reforged,1_weapons
item_conquest_railed_hand_cart,conquest:railed_hand_cart,Railed Hand Cart,Conquest Reforged,hand_cart
item_conquest_ranseur_throwing,conquest:ranseur_throwing,Ranseur Throwing,Conquest Reforged,
item_conquest_rapier,conquest:rapier,Rapier,Conquest Reforged,
item_conquest_raspberry_bush,conquest:raspberry_bush,Raspberry Bush,Conquest Reforged,3_plants
item_conquest_rat,conquest:rat,Rat,Conquest Reforged,
item_conquest_raven,conquest:raven,Raven,Conquest Reforged,
item_conquest_raw_copper_corner_slab,conquest:raw_copper_corner_slab,Raw Copper Corner Slab,Conquest Reforged,
item_conquest_raw_copper_eighth_slab,conquest:raw_copper_eighth_slab,Raw Copper Eighth Slab,Conquest Reforged,
item_conquest_raw_copper_quarter_slab,conquest:raw_copper_quarter_slab,Raw Copper Quarter Slab,Conquest Reforged,
item_conquest_raw_copper_slab,conquest:raw_copper_slab,Raw Copper Slab,Conquest Reforged,
item_conquest_raw_copper_stairs,conquest:raw_copper_stairs,Raw Copper Stairs,Conquest Reforged,
item_conquest_raw_copper_vertical_corner,conquest:raw_copper_vertical_corner,Raw Copper Vertical Corner,Conquest Reforged,
item_conquest_raw_copper_vertical_corner_slab,conquest:raw_copper_vertical_corner_slab,Raw Copper Vertical Corner Slab,Conquest Reforged,
item_conquest_raw_copper_vertical_quarter,conquest:raw_copper_vertical_quarter,Raw Copper Vertical Quarter,Conquest Reforged,
item_conquest_raw_copper_vertical_slab,conquest:raw_copper_vertical_slab,Raw Copper Vertical Slab,Conquest Reforged,
item_conquest_raw_gold_corner_slab,conquest:raw_gold_corner_slab,Raw Gold Corner Slab,Conquest Reforged,
item_conquest_raw_gold_eighth_slab,conquest:raw_gold_eighth_slab,Raw Gold Eighth Slab,Conquest Reforged,
item_conquest_raw_gold_quarter_slab,conquest:raw_gold_quarter_slab,Raw Gold Quarter Slab,Conquest Reforged,
item_conquest_raw_gold_slab,conquest:raw_gold_slab,Raw Gold Slab,Conquest Reforged,
item_conquest_raw_gold_stairs,conquest:raw_gold_stairs,Raw Gold Stairs,Conquest Reforged,
item_conquest_raw_gold_vertical_corner,conquest:raw_gold_vertical_corner,Raw Gold Vertical Corner,Conquest Reforged,
item_conquest_raw_gold_vertical_corner_slab,conquest:raw_gold_vertical_corner_slab,Raw Gold Vertical Corner Slab,Conquest Reforged,
item_conquest_raw_gold_vertical_quarter,conquest:raw_gold_vertical_quarter,Raw Gold Vertical Quarter,Conquest Reforged,
item_conquest_raw_gold_vertical_slab,conquest:raw_gold_vertical_slab,Raw Gold Vertical Slab,Conquest Reforged,
item_conquest_raw_iron_corner_slab,conquest:raw_iron_corner_slab,Raw Iron Corner Slab,Conquest Reforged,
item_conquest_raw_iron_eighth_slab,conquest:raw_iron_eighth_slab,Raw Iron Eighth Slab,Conquest Reforged,
item_conquest_raw_iron_quarter_slab,conquest:raw_iron_quarter_slab,Raw Iron Quarter Slab,Conquest Reforged,
item_conquest_raw_iron_slab,conquest:raw_iron_slab,Raw Iron Slab,Conquest Reforged,
item_conquest_raw_iron_stairs,conquest:raw_iron_stairs,Raw Iron Stairs,Conquest Reforged,
item_conquest_raw_iron_vertical_corner,conquest:raw_iron_vertical_corner,Raw Iron Vertical Corner,Conquest Reforged,
item_conquest_raw_iron_vertical_corner_slab,conquest:raw_iron_vertical_corner_slab,Raw Iron Vertical Corner Slab,Conquest Reforged,
item_conquest_raw_iron_vertical_quarter,conquest:raw_iron_vertical_quarter,Raw Iron Vertical Quarter,Conquest Reforged,
item_conquest_raw_iron_vertical_slab,conquest:raw_iron_vertical_slab,Raw Iron Vertical Slab,Conquest Reforged,
item_conquest_red_3_way_flange,conquest:red_3_way_flange,Red 3 Way Flange,Conquest Reforged,2_metal
item_conquest_red_4_way_flange,conquest:red_4_way_flange,Red 4 Way Flange,Conquest Reforged,2_metal
item_conquest_red_5_way_flange,conquest:red_5_way_flange,Red 5 Way Flange,Conquest Reforged,2_metal
item_conquest_red_6_way_flange,conquest:red_6_way_flange,Red 6 Way Flange,Conquest Reforged,2_metal
item_conquest_red_acacia_plank_step_stairs,conquest:red_acacia_plank_step_stairs,Red Acacia Plank Step Stairs,Conquest Reforged,3_wood
item_conquest_red_acacia_wood_plank_balustrade,conquest:red_acacia_wood_plank_balustrade,Red Acacia Wood Plank Balustrade,Conquest Reforged,3_wood
item_conquest_red_acacia_wood_plank_boards,conquest:red_acacia_wood_plank_boards,Red Acacia Wood Plank Boards,Conquest Reforged,3_wood
item_conquest_red_acacia_wood_plank_capital,conquest:red_acacia_wood_plank_capital,Red Acacia Wood Plank Capital,Conquest Reforged,3_wood
item_conquest_red_acacia_wood_plank_corner_slab,conquest:red_acacia_wood_plank_corner_slab,Red Acacia Wood Plank Corner Slab,Conquest Reforged,3_wood
item_conquest_red_acacia_wood_plank_eighth_slab,conquest:red_acacia_wood_plank_eighth_slab,Red Acacia Wood Plank Eighth Slab,Conquest Reforged,3_wood
item_conquest_red_acacia_wood_plank_pillar,conquest:red_acacia_wood_plank_pillar,Red Acacia Wood Plank Pillar,Conquest Reforged,3_wood
item_conquest_red_acacia_wood_plank_quarter_slab,conquest:red_acacia_wood_plank_quarter_slab,Red Acacia Wood Plank Quarter Slab,Conquest Reforged,3_wood
item_conquest_red_acacia_wood_plank_slab,conquest:red_acacia_wood_plank_slab,Red Acacia Wood Plank Slab,Conquest Reforged,3_wood
item_conquest_red_acacia_wood_plank_small_window,conquest:red_acacia_wood_plank_small_window,Red Acacia Wood Plank Small Window,Conquest Reforged,3_wood
item_conquest_red_acacia_wood_plank_small_window_half,conquest:red_acacia_wood_plank_small_window_half,Red Acacia Wood Plank Small Window Half,Conquest Reforged,3_wood
item_conquest_red_acacia_wood_plank_sphere,conquest:red_acacia_wood_plank_sphere,Red Acacia Wood Plank Sphere,Conquest Reforged,3_wood
item_conquest_red_acacia_wood_plank_stairs,conquest:red_acacia_wood_plank_stairs,Red Acacia Wood Plank Stairs,Conquest Reforged,3_wood
item_conquest_red_acacia_wood_plank_vertical_corner,conquest:red_acacia_wood_plank_vertical_corner,Red Acacia Wood Plank Vertical Corner,Conquest Reforged,3_wood
item_conquest_red_acacia_wood_plank_vertical_corner_slab,conquest:red_acacia_wood_plank_vertical_corner_slab,Red Acacia Wood Plank Vertical Corner Slab,Conquest Reforged,3_wood
item_conquest_red_acacia_wood_plank_vertical_quarter,conquest:red_acacia_wood_plank_vertical_quarter,Red Acacia Wood Plank Vertical Quarter,Conquest Reforged,3_wood
item_conquest_red_acacia_wood_plank_vertical_slab,conquest:red_acacia_wood_plank_vertical_slab,Red Acacia Wood Plank Vertical Slab,Conquest Reforged,3_wood
item_conquest_red_acacia_wood_plank_wall,conquest:red_acacia_wood_plank_wall,Red Acacia Wood Plank Wall,Conquest Reforged,3_wood
item_conquest_red_acacia_wood_planks,conquest:red_acacia_wood_planks,Red Acacia Wood Planks,Conquest Reforged,3_wood
item_conquest_red_and_blue_sarouk_rug,conquest:red_and_blue_sarouk_rug,Red And Blue Sarouk Rug,Conquest Reforged,4_cloth
item_conquest_red_and_blue_sarouk_rug_corner_slab,conquest:red_and_blue_sarouk_rug_corner_slab,Red And Blue Sarouk Rug Corner Slab,Conquest Reforged,4_cloth
item_conquest_red_and_blue_sarouk_rug_cover,conquest:red_and_blue_sarouk_rug_cover,Red And Blue Sarouk Rug Cover,Conquest Reforged,4_cloth
item_conquest_red_and_blue_sarouk_rug_eighth_slab,conquest:red_and_blue_sarouk_rug_eighth_slab,Red And Blue Sarouk Rug Eighth Slab,Conquest Reforged,4_cloth
item_conquest_red_and_blue_sarouk_rug_quarter_slab,conquest:red_and_blue_sarouk_rug_quarter_slab,Red And Blue Sarouk Rug Quarter Slab,Conquest Reforged,4_cloth
item_conquest_red_and_blue_sarouk_rug_slab,conquest:red_and_blue_sarouk_rug_slab,Red And Blue Sarouk Rug Slab,Conquest Reforged,4_cloth
item_conquest_red_and_blue_sarouk_rug_stairs,conquest:red_and_blue_sarouk_rug_stairs,Red And Blue Sarouk Rug Stairs,Conquest Reforged,4_cloth
item_conquest_red_and_blue_sarouk_rug_vertical_corner,conquest:red_and_blue_sarouk_rug_vertical_corner,Red And Blue Sarouk Rug Vertical Corner,Conquest Reforged,4_cloth
item_conquest_red_and_blue_sarouk_rug_vertical_corner_slab,conquest:red_and_blue_sarouk_rug_vertical_corner_slab,Red And Blue Sarouk Rug Vertical Corner Slab,Conquest Reforged,4_cloth
item_conquest_red_and_blue_sarouk_rug_vertical_quarter,conquest:red_and_blue_sarouk_rug_vertical_quarter,Red And Blue Sarouk Rug Vertical Quarter,Conquest Reforged,4_cloth
item_conquest_red_and_blue_sarouk_rug_vertical_slab,conquest:red_and_blue_sarouk_rug_vertical_slab,Red And Blue Sarouk Rug Vertical Slab,Conquest Reforged,4_cloth
item_conquest_red_and_blue_stripes_on_clay_mud_wall,conquest:red_and_blue_stripes_on_clay_mud_wall,Red And Blue Stripes On Clay Mud Wall,Conquest Reforged,3_plaster
item_conquest_red_and_blue_stripes_on_clay_mud_wall_pillar,conquest:red_and_blue_stripes_on_clay_mud_wall_pillar,Red And Blue Stripes On Clay Mud Wall Pillar,Conquest Reforged,3_plaster
item_conquest_red_and_blue_stripes_on_clay_mud_wall_vertical_corner,conquest:red_and_blue_stripes_on_clay_mud_wall_vertical_corner,Red And Blue Stripes On Clay Mud Wall Vertical Corner,Conquest Reforged,3_plaster
item_conquest_red_and_blue_stripes_on_clay_mud_wall_vertical_quarter,conquest:red_and_blue_stripes_on_clay_mud_wall_vertical_quarter,Red And Blue Stripes On Clay Mud Wall Vertical Quarter,Conquest Reforged,3_plaster
item_conquest_red_and_blue_stripes_on_clay_mud_wall_vertical_slab,conquest:red_and_blue_stripes_on_clay_mud_wall_vertical_slab,Red And Blue Stripes On Clay Mud Wall Vertical Slab,Conquest Reforged,3_plaster
item_conquest_red_and_blue_stripes_on_clay_mud_wall_wall,conquest:red_and_blue_stripes_on_clay_mud_wall_wall,Red And Blue Stripes On Clay Mud Wall Wall,Conquest Reforged,3_plaster
item_conquest_red_antique_wooden_bookcase,conquest:red_antique_wooden_bookcase,Red Antique Wooden Bookcase,Conquest Reforged,3_wood
item_conquest_red_antique_wooden_cabinet,conquest:red_antique_wooden_cabinet,Red Antique Wooden Cabinet,Conquest Reforged,3_wood
item_conquest_red_antique_wooden_closet,conquest:red_antique_wooden_closet,Red Antique Wooden Closet,Conquest Reforged,3_wood
item_conquest_red_antique_wooden_cupboard,conquest:red_antique_wooden_cupboard,Red Antique Wooden Cupboard,Conquest Reforged,3_wood
item_conquest_red_antique_wooden_drawer,conquest:red_antique_wooden_drawer,Red Antique Wooden Drawer,Conquest Reforged,3_wood
item_conquest_red_antique_wooden_dresser,conquest:red_antique_wooden_dresser,Red Antique Wooden Dresser,Conquest Reforged,3_wood
item_conquest_red_antique_wooden_end_table,conquest:red_antique_wooden_end_table,Red Antique Wooden End Table,Conquest Reforged,3_wood
